row_id,namespace,image_tag,privileged_mode,run_as_root,host_network,allow_privilege_escalation,has_resource_limits,has_liveness_probe,read_only_fs,is_vulnerable
7737,dev,nginx:latest,true,true,true,false,true,true,false,1
7738,default,alpine:3.12,true,false,true,true,true,false,false,1
7739,staging,ubuntu:20.04,false,false,false,false,false,true,true,0
7740,staging,redis:6-alpine,true,false,true,true,true,true,true,1
7741,production,my-app:v1.2.3,true,true,false,true,true,false,true,1
7742,production,redis:6-alpine,false,false,false,true,false,false,false,0
7743,staging,ubuntu:20.04,false,false,false,false,false,true,false,0
7744,kube-system,nginx:latest,false,false,false,false,false,false,true,0
7745,kube-system,ubuntu:20.04,false,true,false,true,false,false,false,1
7746,default,redis:6-alpine,true,false,true,false,false,true,true,1
7747,production,nginx:latest,false,false,true,true,false,false,true,1
7748,default,my-app:v1.2.3,true,true,false,true,true,false,false,1
7749,staging,ubuntu:20.04,false,true,false,false,true,false,false,1
7750,default,my-app:v1.2.3,true,true,true,false,true,true,true,1
7751,production,ubuntu:20.04,true,false,true,true,true,true,false,1
7752,dev,alpine:3.12,false,false,false,true,true,true,false,0
7753,dev,redis:6-alpine,false,true,false,false,true,true,true,1
7754,staging,my-app:v1.2.3,false,true,false,true,true,true,false,1
7755,production,alpine:3.12,false,false,false,false,false,true,true,0
7756,default,ubuntu:20.04,false,true,true,true,true,false,true,1
7757,dev,my-app:v1.2.3,true,false,false,true,false,false,false,1
7758,production,alpine:3.12,false,true,false,true,true,true,false,1
7759,kube-system,redis:6-alpine,true,true,true,true,true,true,true,1
7760,default,redis:6-alpine,false,true,true,true,true,false,true,1
7761,production,redis:6-alpine,false,false,true,true,true,false,true,1
7762,staging,alpine:3.12,false,false,false,true,false,false,false,0
7763,kube-system,nginx:latest,true,false,true,true,false,false,true,1
7764,production,redis:6-alpine,false,false,true,true,true,false,false,1
7765,staging,redis:6-alpine,true,true,false,true,true,true,false,1
7766,dev,alpine:3.12,true,true,false,true,false,true,false,1
7767,kube-system,nginx:latest,true,true,true,true,true,false,true,1
7768,production,ubuntu:20.04,false,true,true,true,true,false,true,1
7769,staging,ubuntu:20.04,false,true,true,false,true,false,true,1
7770,dev,ubuntu:20.04,false,false,false,true,true,true,true,0
7771,staging,ubuntu:20.04,true,true,false,true,true,false,false,1
7772,dev,my-app:v1.2.3,true,false,false,false,false,true,true,1
7773,dev,alpine:3.12,true,false,true,false,true,true,false,1
7774,kube-system,nginx:latest,false,false,false,true,false,true,true,0
7775,default,nginx:latest,false,true,true,false,true,false,true,1
7776,staging,my-app:v1.2.3,true,false,true,false,true,true,false,1
7777,default,ubuntu:20.04,true,true,false,true,false,true,true,1
7778,production,redis:6-alpine,true,true,true,false,false,false,false,1
7779,default,my-app:v1.2.3,true,false,true,true,false,true,true,1
7780,dev,alpine:3.12,false,true,true,false,true,false,false,1
7781,kube-system,redis:6-alpine,true,true,false,false,true,true,true,1
7782,staging,alpine:3.12,false,false,true,true,false,true,true,1
7783,staging,my-app:v1.2.3,false,true,true,false,false,false,false,1
7784,staging,nginx:latest,true,false,false,true,true,true,false,1
7785,kube-system,alpine:3.12,true,true,true,true,true,false,true,1
7786,staging,nginx:latest,false,true,false,false,true,false,true,1
7787,staging,alpine:3.12,true,false,false,false,true,true,false,1
7788,staging,my-app:v1.2.3,false,false,true,true,false,true,true,1
7789,production,nginx:latest,false,true,true,true,false,false,true,1
7790,dev,nginx:latest,true,true,false,false,false,true,false,1
7791,staging,ubuntu:20.04,true,true,true,true,false,true,false,1
7792,production,redis:6-alpine,false,false,false,false,false,false,true,0
7793,production,redis:6-alpine,false,true,true,true,false,true,true,1
7794,production,ubuntu:20.04,true,true,false,false,true,false,false,1
7795,dev,ubuntu:20.04,true,true,true,true,false,true,true,1
7796,default,nginx:latest,false,false,false,true,true,false,true,0
7797,dev,my-app:v1.2.3,false,true,false,true,false,false,true,1
7798,dev,ubuntu:20.04,false,false,true,false,true,true,true,1
7799,dev,ubuntu:20.04,true,false,true,true,true,false,false,1
7800,default,my-app:v1.2.3,true,true,false,false,false,true,false,1
7801,production,redis:6-alpine,false,false,true,false,true,false,true,1
7802,production,alpine:3.12,true,true,false,true,true,true,true,1
7803,dev,my-app:v1.2.3,false,false,true,true,false,false,true,1
7804,kube-system,my-app:v1.2.3,false,true,true,false,false,false,true,1
7805,staging,ubuntu:20.04,true,true,false,false,false,false,true,1
7806,dev,nginx:latest,true,true,true,false,false,true,false,1
7807,kube-system,ubuntu:20.04,true,false,true,false,false,false,true,1
7808,production,nginx:latest,false,false,true,false,false,false,true,1
7809,default,my-app:v1.2.3,false,true,true,false,true,false,true,1
7810,staging,my-app:v1.2.3,true,false,true,true,true,false,true,1
7811,staging,nginx:latest,false,true,false,true,true,true,false,1
7812,staging,redis:6-alpine,false,true,false,false,false,true,true,1
7813,dev,my-app:v1.2.3,false,true,true,false,false,true,true,1
7814,kube-system,ubuntu:20.04,false,false,false,true,false,false,true,0
7815,production,nginx:latest,true,true,true,false,true,true,true,1
7816,kube-system,my-app:v1.2.3,false,false,true,true,false,false,true,1
7817,dev,my-app:v1.2.3,false,true,false,false,false,false,false,1
7818,kube-system,nginx:latest,true,true,false,false,false,false,true,1
7819,default,ubuntu:20.04,false,false,false,true,false,false,true,0
7820,production,nginx:latest,true,false,false,true,false,false,false,1
7821,kube-system,alpine:3.12,false,true,false,false,true,true,true,1
7822,dev,nginx:latest,false,true,true,false,true,false,true,1
7823,dev,my-app:v1.2.3,true,true,false,true,false,false,false,1
7824,dev,ubuntu:20.04,false,true,true,false,false,true,true,1
7825,dev,nginx:latest,true,false,false,false,false,true,false,1
7826,kube-system,redis:6-alpine,true,false,true,false,false,true,false,1
7827,staging,alpine:3.12,false,true,true,false,false,true,false,1
7828,dev,ubuntu:20.04,false,true,true,true,true,false,true,1
7829,production,my-app:v1.2.3,true,false,false,false,true,true,true,1
7830,kube-system,my-app:v1.2.3,true,false,false,false,false,false,true,1
7831,dev,nginx:latest,false,true,true,false,false,true,true,1
7832,dev,nginx:latest,false,false,false,true,true,true,false,0
7833,staging,ubuntu:20.04,false,true,true,false,false,false,true,1
7834,kube-system,nginx:latest,false,false,true,true,true,false,false,1
7835,production,alpine:3.12,true,false,true,false,false,false,false,1
7836,default,ubuntu:20.04,true,true,true,true,true,false,true,1
7837,default,ubuntu:20.04,false,false,true,true,false,false,true,1
7838,default,redis:6-alpine,true,true,false,false,false,false,true,1
7839,dev,ubuntu:20.04,true,true,false,false,false,true,false,1
7840,kube-system,redis:6-alpine,true,false,true,false,true,false,true,1
7841,kube-system,ubuntu:20.04,false,true,true,true,false,true,true,1
7842,dev,nginx:latest,false,true,false,true,true,true,false,1
7843,production,redis:6-alpine,true,false,false,true,false,true,false,1
7844,dev,redis:6-alpine,false,true,false,true,false,false,true,1
7845,staging,redis:6-alpine,false,true,true,true,true,true,false,1
7846,dev,my-app:v1.2.3,false,true,false,true,false,false,false,1
7847,dev,alpine:3.12,false,false,true,true,false,false,false,1
7848,staging,redis:6-alpine,true,false,false,true,true,false,true,1
7849,default,nginx:latest,false,true,true,false,true,false,true,1
7850,production,my-app:v1.2.3,false,false,false,true,false,true,false,0
7851,staging,redis:6-alpine,true,true,true,true,false,false,false,1
7852,staging,nginx:latest,true,true,false,false,false,true,false,1
7853,production,ubuntu:20.04,false,true,true,false,false,true,false,1
7854,kube-system,redis:6-alpine,false,false,true,true,false,true,true,1
7855,kube-system,my-app:v1.2.3,true,true,true,true,true,true,false,1
7856,production,my-app:v1.2.3,true,false,false,false,true,true,false,1
7857,production,nginx:latest,true,false,false,true,true,true,true,1
7858,default,ubuntu:20.04,true,true,false,false,true,true,true,1
7859,staging,ubuntu:20.04,true,true,false,false,true,true,false,1
7860,default,nginx:latest,true,false,true,false,false,true,true,1
7861,kube-system,my-app:v1.2.3,true,true,true,true,false,false,false,1
7862,kube-system,ubuntu:20.04,true,false,true,false,false,true,true,1
7863,staging,my-app:v1.2.3,true,true,false,true,false,false,false,1
7864,default,nginx:latest,true,false,false,false,false,false,false,1
7865,kube-system,redis:6-alpine,false,false,false,true,true,true,true,0
7866,default,redis:6-alpine,true,true,true,false,false,true,true,1
7867,default,my-app:v1.2.3,false,true,false,false,true,false,true,1
7868,staging,nginx:latest,true,false,false,false,true,false,false,1
7869,kube-system,nginx:latest,true,false,false,false,true,false,true,1
7870,staging,nginx:latest,true,true,true,true,false,true,true,1
7871,production,nginx:latest,true,true,false,false,false,false,false,1
7872,staging,alpine:3.12,true,true,false,true,false,false,false,1
7873,default,ubuntu:20.04,true,false,true,false,false,false,false,1
7874,production,redis:6-alpine,false,false,false,true,false,true,false,0
7875,staging,ubuntu:20.04,false,false,false,false,true,true,true,0
7876,default,alpine:3.12,false,false,true,false,true,true,false,1
7877,default,redis:6-alpine,true,false,true,false,true,true,true,1
7878,dev,ubuntu:20.04,false,false,true,false,true,false,true,1
7879,default,alpine:3.12,false,false,true,false,true,false,true,1
7880,dev,redis:6-alpine,true,false,false,false,false,true,true,1
7881,dev,ubuntu:20.04,true,false,true,false,false,true,true,1
7882,production,alpine:3.12,true,true,false,true,true,true,true,1
7883,staging,alpine:3.12,true,false,false,false,false,true,true,1
7884,kube-system,alpine:3.12,false,true,true,true,true,true,true,1
7885,dev,my-app:v1.2.3,true,true,false,true,true,false,false,1
7886,dev,alpine:3.12,false,true,true,true,false,true,false,1
7887,production,alpine:3.12,false,false,true,true,false,false,false,1
7888,dev,alpine:3.12,true,false,true,true,false,true,true,1
7889,staging,my-app:v1.2.3,true,false,true,false,true,true,false,1
7890,staging,nginx:latest,true,false,false,true,true,false,false,1
7891,kube-system,alpine:3.12,true,false,false,true,true,true,false,1
7892,default,nginx:latest,true,false,true,false,false,false,true,1
7893,kube-system,nginx:latest,true,false,true,false,false,false,false,1
7894,dev,my-app:v1.2.3,false,false,true,true,true,true,false,1
7895,staging,nginx:latest,true,false,true,false,false,false,true,1
7896,default,nginx:latest,false,false,true,true,false,true,false,1
7897,default,nginx:latest,false,true,true,false,false,false,true,1
7898,kube-system,alpine:3.12,true,true,false,false,true,true,true,1
7899,default,alpine:3.12,true,false,true,true,true,true,true,1
7900,production,ubuntu:20.04,true,true,true,true,true,true,true,1
7901,kube-system,my-app:v1.2.3,false,true,false,true,false,false,true,1
7902,default,alpine:3.12,true,true,false,true,false,false,true,1
7903,production,my-app:v1.2.3,false,false,false,false,true,false,true,0
7904,staging,my-app:v1.2.3,true,false,true,false,false,true,true,1
7905,dev,nginx:latest,true,false,false,false,false,false,false,1
7906,dev,redis:6-alpine,true,false,false,true,true,true,false,1
7907,production,ubuntu:20.04,true,false,true,true,true,false,false,1
7908,dev,my-app:v1.2.3,true,true,false,false,false,true,true,1
7909,default,redis:6-alpine,true,true,true,true,false,true,true,1
7910,production,redis:6-alpine,false,true,false,false,true,false,true,1
7911,default,my-app:v1.2.3,false,true,true,true,false,false,true,1
7912,kube-system,alpine:3.12,false,true,true,false,false,false,false,1
7913,production,nginx:latest,false,true,true,false,false,true,false,1
7914,staging,redis:6-alpine,false,false,false,false,false,true,true,0
7915,staging,my-app:v1.2.3,false,false,false,true,true,true,true,0
7916,kube-system,nginx:latest,false,false,true,false,true,true,true,1
7917,dev,nginx:latest,false,true,true,true,true,true,false,1
7918,dev,alpine:3.12,true,true,false,false,false,true,true,1
7919,staging,redis:6-alpine,true,true,false,false,true,true,false,1
7920,default,my-app:v1.2.3,false,true,true,true,true,true,true,1
7921,dev,alpine:3.12,true,true,false,false,false,false,false,1
7922,default,alpine:3.12,true,true,true,false,true,true,true,1
7923,staging,redis:6-alpine,false,true,true,true,true,false,true,1
7924,staging,ubuntu:20.04,false,true,true,false,true,true,false,1
7925,dev,ubuntu:20.04,true,true,true,true,false,false,true,1
7926,dev,nginx:latest,false,true,false,true,false,true,true,1
7927,staging,nginx:latest,true,true,false,true,false,true,false,1
7928,dev,alpine:3.12,true,true,true,true,true,false,true,1
7929,production,alpine:3.12,false,false,false,false,false,true,false,0
7930,staging,nginx:latest,false,false,false,true,false,false,false,0
7931,dev,nginx:latest,true,false,true,false,false,true,true,1
7932,kube-system,my-app:v1.2.3,false,true,false,false,true,true,true,1
7933,default,nginx:latest,true,true,true,false,true,false,true,1
7934,staging,redis:6-alpine,true,true,false,true,false,true,false,1
7935,production,my-app:v1.2.3,true,false,false,true,false,false,false,1
7936,staging,redis:6-alpine,false,false,false,false,false,false,false,0
7937,kube-system,alpine:3.12,true,true,false,false,false,false,false,1
7938,kube-system,nginx:latest,true,false,true,true,true,false,false,1
7939,dev,redis:6-alpine,false,true,true,false,false,true,false,1
7940,kube-system,alpine:3.12,true,true,true,true,true,false,true,1
7941,default,ubuntu:20.04,true,false,false,true,false,false,false,1
7942,dev,nginx:latest,false,false,true,false,true,true,true,1
7943,dev,redis:6-alpine,false,true,true,false,false,false,false,1
7944,staging,alpine:3.12,false,true,false,false,true,false,false,1
7945,kube-system,alpine:3.12,false,true,true,true,false,true,false,1
7946,staging,my-app:v1.2.3,true,false,false,true,true,false,true,1
7947,default,ubuntu:20.04,true,false,true,true,true,true,true,1
7948,kube-system,ubuntu:20.04,false,false,false,false,false,false,true,0
7949,kube-system,nginx:latest,false,false,false,false,true,false,true,0
7950,production,my-app:v1.2.3,true,false,false,true,true,false,false,1
7951,default,nginx:latest,true,false,true,true,true,false,true,1
7952,default,nginx:latest,true,true,true,false,false,false,true,1
7953,default,ubuntu:20.04,false,false,false,true,true,true,true,0
7954,kube-system,nginx:latest,false,false,false,true,true,true,true,0
7955,production,nginx:latest,false,true,true,false,false,false,true,1
7956,staging,ubuntu:20.04,false,true,false,true,false,true,false,1
7957,dev,my-app:v1.2.3,false,true,true,false,true,true,true,1
7958,default,nginx:latest,true,false,false,false,false,true,true,1
7959,staging,ubuntu:20.04,false,true,true,true,true,false,false,1
7960,dev,my-app:v1.2.3,false,true,true,true,true,true,true,1
7961,kube-system,my-app:v1.2.3,true,false,false,false,false,false,false,1
7962,dev,nginx:latest,true,true,false,false,true,true,true,1
7963,default,ubuntu:20.04,true,true,true,false,false,true,false,1
7964,default,alpine:3.12,false,false,false,false,false,true,true,0
7965,default,my-app:v1.2.3,true,false,false,false,false,true,false,1
7966,production,alpine:3.12,false,true,true,false,true,true,true,1
7967,kube-system,ubuntu:20.04,false,true,false,false,true,false,false,1
7968,staging,alpine:3.12,false,true,true,false,false,true,false,1
7969,production,ubuntu:20.04,false,true,true,true,true,true,false,1
7970,kube-system,alpine:3.12,false,true,false,true,true,true,true,1
7971,kube-system,my-app:v1.2.3,true,true,false,true,true,true,true,1
7972,default,redis:6-alpine,true,true,false,true,true,false,false,1
7973,production,alpine:3.12,false,false,false,false,false,true,true,0
7974,default,my-app:v1.2.3,true,true,false,false,false,true,false,1
7975,dev,ubuntu:20.04,true,false,true,true,false,true,false,1
7976,dev,redis:6-alpine,true,true,true,false,true,false,false,1
7977,staging,alpine:3.12,false,true,false,false,false,true,false,1
7978,kube-system,alpine:3.12,false,true,false,true,true,false,false,1
7979,staging,nginx:latest,false,true,true,false,false,false,false,1
7980,kube-system,alpine:3.12,false,false,true,false,false,false,true,1
7981,production,redis:6-alpine,false,true,true,true,true,false,false,1
7982,dev,redis:6-alpine,false,true,true,true,true,true,false,1
7983,production,redis:6-alpine,false,true,false,true,true,false,false,1
7984,default,alpine:3.12,false,true,true,false,false,false,true,1
7985,dev,nginx:latest,false,false,false,true,true,true,true,0
7986,staging,redis:6-alpine,true,false,false,true,false,false,false,1
7987,staging,ubuntu:20.04,false,false,false,false,false,true,true,0
7988,kube-system,ubuntu:20.04,true,true,false,false,true,false,true,1
7989,default,my-app:v1.2.3,false,false,true,true,true,true,false,1
7990,kube-system,redis:6-alpine,false,true,false,false,false,true,true,1
7991,default,ubuntu:20.04,false,false,false,true,true,false,false,0
7992,kube-system,nginx:latest,false,false,true,true,false,true,false,1
7993,default,nginx:latest,true,false,true,true,false,false,false,1
7994,kube-system,ubuntu:20.04,false,true,true,false,false,true,false,1
7995,production,nginx:latest,true,true,true,false,false,true,false,1
7996,dev,my-app:v1.2.3,false,false,false,true,true,false,true,0
7997,kube-system,my-app:v1.2.3,true,false,true,true,true,false,false,1
7998,kube-system,redis:6-alpine,true,false,false,false,false,true,true,1
7999,staging,nginx:latest,false,false,false,true,false,false,true,0
8000,dev,redis:6-alpine,false,false,true,false,false,true,false,1
8001,staging,redis:6-alpine,true,false,true,true,true,true,false,1
8002,production,ubuntu:20.04,false,false,true,false,false,true,true,1
8003,default,ubuntu:20.04,true,false,false,false,false,false,false,1
8004,kube-system,redis:6-alpine,false,false,true,true,true,true,false,1
8005,production,nginx:latest,true,false,true,false,true,false,true,1
8006,default,alpine:3.12,false,true,false,true,true,false,true,1
8007,production,nginx:latest,false,false,true,true,false,true,false,1
8008,kube-system,nginx:latest,false,true,true,true,true,true,true,1
8009,dev,redis:6-alpine,false,false,true,false,false,true,true,1
8010,staging,nginx:latest,false,true,true,false,true,false,false,1
8011,production,ubuntu:20.04,true,false,false,false,true,false,false,1
8012,dev,redis:6-alpine,false,true,true,false,false,true,false,1
8013,staging,ubuntu:20.04,false,true,true,true,true,true,false,1
8014,staging,alpine:3.12,false,false,false,false,false,true,true,0
8015,dev,nginx:latest,true,false,false,true,true,true,true,1
8016,default,nginx:latest,true,false,true,true,true,true,true,1
8017,production,my-app:v1.2.3,false,true,true,false,false,true,true,1
8018,staging,nginx:latest,true,false,false,false,false,true,true,1
8019,default,redis:6-alpine,true,true,false,true,false,false,false,1
8020,production,alpine:3.12,true,false,true,false,true,true,false,1
8021,production,my-app:v1.2.3,false,true,false,false,true,false,true,1
8022,staging,my-app:v1.2.3,false,true,true,true,false,false,true,1
8023,kube-system,ubuntu:20.04,true,true,false,false,false,false,false,1
8024,staging,nginx:latest,false,true,true,true,true,false,false,1
8025,default,alpine:3.12,true,false,true,false,false,true,false,1
8026,kube-system,my-app:v1.2.3,true,false,false,false,false,true,false,1
8027,dev,ubuntu:20.04,true,true,false,true,true,true,false,1
8028,kube-system,ubuntu:20.04,false,false,true,true,true,false,true,1
8029,staging,ubuntu:20.04,false,true,true,false,true,false,true,1
8030,production,my-app:v1.2.3,true,true,false,true,false,false,true,1
8031,staging,redis:6-alpine,true,false,false,true,false,true,true,1
8032,production,nginx:latest,false,true,false,false,true,true,true,1
8033,dev,alpine:3.12,true,false,true,true,true,false,true,1
8034,dev,redis:6-alpine,false,true,true,true,false,false,false,1
8035,dev,nginx:latest,false,true,false,true,true,true,true,1
8036,staging,ubuntu:20.04,true,false,true,false,false,true,true,1
8037,staging,ubuntu:20.04,true,false,false,false,true,true,false,1
8038,staging,ubuntu:20.04,false,false,true,false,true,false,true,1
8039,dev,my-app:v1.2.3,false,false,false,false,false,false,false,0
8040,staging,nginx:latest,false,true,true,false,true,false,false,1
8041,production,nginx:latest,false,false,true,true,false,false,false,1
8042,kube-system,redis:6-alpine,true,false,true,true,false,true,false,1
8043,production,ubuntu:20.04,true,true,false,false,false,true,false,1
8044,staging,redis:6-alpine,true,false,false,true,true,false,false,1
8045,default,alpine:3.12,false,false,false,false,false,true,true,0
8046,kube-system,alpine:3.12,true,false,true,true,false,true,true,1
8047,default,nginx:latest,false,true,true,false,true,true,false,1
8048,dev,my-app:v1.2.3,false,false,false,true,true,false,true,0
8049,staging,alpine:3.12,true,true,true,false,true,true,true,1
8050,kube-system,alpine:3.12,false,true,false,true,true,false,false,1
8051,staging,ubuntu:20.04,true,true,true,true,false,true,true,1
8052,production,redis:6-alpine,true,false,false,true,false,false,true,1
8053,kube-system,redis:6-alpine,false,true,false,true,false,false,true,1
8054,kube-system,my-app:v1.2.3,true,false,false,true,false,false,false,1
8055,default,nginx:latest,true,false,true,false,true,false,false,1
8056,kube-system,my-app:v1.2.3,true,true,false,true,true,true,true,1
8057,dev,alpine:3.12,true,true,true,false,true,true,true,1
8058,production,my-app:v1.2.3,false,false,true,true,false,false,true,1
8059,staging,ubuntu:20.04,false,true,false,true,false,true,false,1
8060,kube-system,redis:6-alpine,false,false,false,false,true,false,true,0
8061,kube-system,redis:6-alpine,true,true,true,false,true,true,true,1
8062,dev,my-app:v1.2.3,false,true,false,false,false,true,false,1
8063,default,alpine:3.12,false,false,false,false,true,true,true,0
8064,kube-system,alpine:3.12,false,false,true,true,false,true,true,1
8065,staging,nginx:latest,true,true,false,false,true,false,true,1
8066,staging,my-app:v1.2.3,true,true,true,false,false,false,false,1
8067,production,ubuntu:20.04,true,true,true,false,true,true,true,1
8068,kube-system,my-app:v1.2.3,true,true,false,false,true,true,true,1
8069,staging,alpine:3.12,true,false,true,false,false,false,false,1
8070,kube-system,nginx:latest,false,true,true,true,false,true,false,1
8071,kube-system,nginx:latest,false,true,true,true,false,false,false,1
8072,kube-system,ubuntu:20.04,true,true,false,true,false,false,false,1
8073,kube-system,redis:6-alpine,false,true,false,true,false,false,true,1
8074,staging,ubuntu:20.04,false,false,true,true,false,true,true,1
8075,staging,nginx:latest,false,true,false,true,true,true,false,1
8076,staging,redis:6-alpine,true,true,false,true,true,false,true,1
8077,production,alpine:3.12,true,false,true,false,false,false,false,1
8078,kube-system,alpine:3.12,true,true,false,true,false,false,false,1
8079,dev,ubuntu:20.04,true,true,false,true,true,false,true,1
8080,production,alpine:3.12,false,true,false,false,true,false,false,1
8081,staging,redis:6-alpine,true,true,true,true,false,true,true,1
8082,staging,nginx:latest,false,true,true,true,false,false,false,1
8083,production,redis:6-alpine,true,true,true,false,false,true,false,1
8084,dev,my-app:v1.2.3,false,false,false,true,false,true,false,0
8085,production,ubuntu:20.04,true,true,true,true,false,false,false,1
8086,kube-system,redis:6-alpine,false,true,false,false,true,false,false,1
8087,kube-system,nginx:latest,true,true,false,false,true,false,false,1
8088,kube-system,nginx:latest,true,false,false,false,false,false,false,1
8089,default,ubuntu:20.04,false,true,false,false,false,false,false,1
8090,staging,nginx:latest,false,false,false,true,false,false,false,0
8091,default,ubuntu:20.04,false,false,true,false,true,false,false,1
8092,production,nginx:latest,true,true,false,true,true,false,true,1
8093,default,ubuntu:20.04,true,false,false,false,true,false,true,1
8094,production,alpine:3.12,true,false,true,false,true,true,false,1
8095,kube-system,redis:6-alpine,true,true,true,false,true,true,false,1
8096,default,alpine:3.12,true,false,false,true,false,true,false,1
8097,dev,ubuntu:20.04,true,true,false,true,false,false,true,1
8098,staging,redis:6-alpine,false,false,false,true,false,true,true,0
8099,default,my-app:v1.2.3,true,false,false,false,false,false,true,1
8100,default,my-app:v1.2.3,true,false,true,true,true,true,true,1
8101,kube-system,redis:6-alpine,false,true,false,false,true,true,true,1
8102,default,ubuntu:20.04,false,true,true,true,false,false,true,1
8103,dev,alpine:3.12,true,false,false,false,true,false,false,1
8104,default,my-app:v1.2.3,true,true,false,true,true,false,false,1
8105,staging,alpine:3.12,false,false,false,true,false,false,false,0
8106,production,ubuntu:20.04,false,false,false,false,false,true,true,0
8107,kube-system,my-app:v1.2.3,false,false,false,false,false,true,true,0
8108,dev,nginx:latest,false,true,false,true,false,false,true,1
8109,kube-system,my-app:v1.2.3,true,true,true,false,true,false,true,1
8110,production,ubuntu:20.04,false,true,true,true,true,true,true,1
8111,dev,ubuntu:20.04,false,true,false,true,false,false,true,1
8112,dev,ubuntu:20.04,true,true,true,true,true,true,true,1
8113,dev,alpine:3.12,true,true,true,false,false,false,true,1
8114,kube-system,my-app:v1.2.3,true,true,true,false,true,true,false,1
8115,staging,redis:6-alpine,true,true,true,false,true,true,true,1
8116,dev,redis:6-alpine,true,false,false,true,true,false,false,1
8117,staging,alpine:3.12,true,false,false,false,false,true,true,1
8118,dev,nginx:latest,false,false,true,false,false,false,false,1
8119,staging,my-app:v1.2.3,true,false,true,true,true,true,false,1
8120,kube-system,alpine:3.12,false,true,true,true,true,false,true,1
8121,production,nginx:latest,false,true,false,false,false,false,false,1
8122,dev,redis:6-alpine,true,true,true,true,false,false,true,1
8123,staging,redis:6-alpine,true,false,false,true,false,false,true,1
8124,production,redis:6-alpine,false,false,true,true,false,false,false,1
8125,staging,ubuntu:20.04,true,false,true,false,true,true,true,1
8126,kube-system,ubuntu:20.04,true,true,true,true,true,false,true,1
8127,staging,nginx:latest,false,false,true,true,true,false,false,1
8128,production,ubuntu:20.04,false,true,false,true,true,true,false,1
8129,staging,alpine:3.12,true,true,true,true,false,false,true,1
8130,default,nginx:latest,false,false,true,true,true,true,false,1
8131,production,nginx:latest,true,true,true,false,false,false,false,1
8132,default,alpine:3.12,false,false,false,true,true,true,true,0
8133,production,alpine:3.12,false,true,true,false,false,false,false,1
8134,production,alpine:3.12,false,false,false,true,false,true,false,0
8135,staging,my-app:v1.2.3,true,false,true,false,true,true,true,1
8136,production,redis:6-alpine,true,false,true,true,true,false,true,1
8137,kube-system,nginx:latest,true,true,true,true,true,true,true,1
8138,staging,alpine:3.12,true,false,false,true,false,true,true,1
8139,dev,alpine:3.12,true,false,true,false,false,true,false,1
8140,staging,redis:6-alpine,true,false,true,false,false,true,false,1
8141,kube-system,my-app:v1.2.3,false,false,false,false,true,true,false,0
8142,kube-system,nginx:latest,false,true,false,true,true,false,false,1
8143,kube-system,redis:6-alpine,true,false,true,true,true,false,false,1
8144,production,my-app:v1.2.3,true,true,true,false,true,false,true,1
8145,default,redis:6-alpine,true,false,false,true,false,true,true,1
8146,kube-system,redis:6-alpine,false,true,false,false,true,true,true,1
8147,staging,alpine:3.12,false,true,true,false,false,false,false,1
8148,dev,nginx:latest,true,false,true,false,true,true,false,1
8149,staging,ubuntu:20.04,false,false,false,true,true,false,false,0
8150,dev,my-app:v1.2.3,false,true,true,false,false,true,true,1
8151,dev,ubuntu:20.04,false,true,false,false,true,false,false,1
8152,staging,ubuntu:20.04,true,false,false,true,true,true,true,1
8153,staging,alpine:3.12,true,true,true,true,true,false,true,1
8154,production,nginx:latest,true,false,true,true,false,true,false,1
8155,staging,alpine:3.12,true,true,true,false,true,false,true,1
8156,production,my-app:v1.2.3,true,true,false,true,false,true,false,1
8157,default,redis:6-alpine,true,true,false,true,true,false,true,1
8158,production,redis:6-alpine,true,false,false,true,false,true,false,1
8159,kube-system,redis:6-alpine,true,true,false,true,true,true,true,1
8160,kube-system,ubuntu:20.04,true,false,true,true,false,false,true,1
8161,staging,alpine:3.12,false,false,true,true,false,true,false,1
8162,dev,ubuntu:20.04,false,true,false,false,true,false,true,1
8163,dev,my-app:v1.2.3,true,false,false,true,false,false,false,1
8164,staging,redis:6-alpine,false,false,false,true,false,true,true,0
8165,default,ubuntu:20.04,false,false,true,true,true,false,true,1
8166,production,nginx:latest,true,true,false,false,true,true,true,1
8167,staging,nginx:latest,true,true,false,false,true,true,false,1
8168,production,ubuntu:20.04,true,true,true,false,true,true,false,1
8169,dev,redis:6-alpine,false,true,false,true,true,true,true,1
8170,production,alpine:3.12,true,true,true,true,false,true,false,1
8171,staging,nginx:latest,true,false,true,true,true,false,true,1
8172,dev,redis:6-alpine,false,true,false,false,true,true,true,1
8173,kube-system,my-app:v1.2.3,false,false,true,false,true,true,false,1
8174,default,my-app:v1.2.3,false,false,true,true,true,false,true,1
8175,staging,redis:6-alpine,false,true,true,false,false,true,false,1
8176,kube-system,my-app:v1.2.3,true,false,true,true,true,false,false,1
8177,default,nginx:latest,false,false,true,true,false,true,true,1
8178,staging,redis:6-alpine,false,false,true,true,true,false,false,1
8179,kube-system,alpine:3.12,true,true,false,true,false,true,true,1
8180,production,alpine:3.12,false,false,true,false,true,false,false,1
8181,default,alpine:3.12,true,true,true,false,false,true,true,1
8182,production,nginx:latest,true,true,false,false,false,false,false,1
8183,default,my-app:v1.2.3,false,false,false,false,false,true,true,0
8184,default,my-app:v1.2.3,true,false,true,false,false,false,false,1
8185,kube-system,my-app:v1.2.3,true,true,false,false,false,true,false,1
